Source,Lever type,year,value,CPI,ExpensesGrowth
WTF,expenditure,FY27,184467024,2.4,5
WTF,expenditure,FY27,184906231.2,2.4,5.25
WTF,expenditure,FY27,179196537.6,2.5,2
WTF,expenditure,FY27,179635744.79999998,2.5,2.25
WTF,expenditure,FY27,180074951.99999997,2.5,2.5
WTF,expenditure,FY27,180514159.20000002,2.5,2.75
WTF,expenditure,FY27,180953366.4,2.5,3
WTF,expenditure,FY27,181392573.6,2.5,3.25
WTF,expenditure,FY27,181831780.79999998,2.5,3.5
WTF,expenditure,FY27,182270988.00000003,2.5,3.75
WTF,expenditure,FY27,182710195.20000002,2.5,4
WTF,expenditure,FY27,183149402.4,2.5,4.25
WTF,expenditure,FY27,183588609.6,2.5,4.5
WTF,expenditure,FY27,184027816.8,2.5,4.75
WTF,expenditure,FY27,184467024,2.5,5
WTF,expenditure,FY27,184906231.2,2.5,5.25
WTF,expenditure,FY27,179196537.6,2.6,2
WTF,expenditure,FY27,179635744.79999998,2.6,2.25
WTF,expenditure,FY27,180074951.99999997,2.6,2.5
WTF,expenditure,FY27,180514159.20000002,2.6,2.75
WTF,expenditure,FY27,180953366.4,2.6,3
WTF,expenditure,FY27,181392573.6,2.6,3.25
WTF,expenditure,FY27,181831780.79999998,2.6,3.5
WTF,expenditure,FY27,182270988.00000003,2.6,3.75
WTF,expenditure,FY27,182710195.20000002,2.6,4
WTF,expenditure,FY27,183149402.4,2.6,4.25
WTF,expenditure,FY27,183588609.6,2.6,4.5
WTF,expenditure,FY27,184027816.8,2.6,4.75
WTF,expenditure,FY27,184467024,2.6,5
WTF,expenditure,FY27,184906231.2,2.6,5.25
WTF,expenditure,FY27,179196537.6,2.7,2
WTF,expenditure,FY27,179635744.79999998,2.7,2.25
WTF,expenditure,FY27,180074951.99999997,2.7,2.5
WTF,expenditure,FY27,180514159.20000002,2.7,2.75
WTF,expenditure,FY27,180953366.4,2.7,3
WTF,expenditure,FY27,181392573.6,2.7,3.25
WTF,expenditure,FY27,181831780.79999998,2.7,3.5
WTF,expenditure,FY27,182270988.00000003,2.7,3.75
WTF,expenditure,FY27,182710195.20000002,2.7,4
WTF,expenditure,FY27,183149402.4,2.7,4.25
WTF,expenditure,FY27,183588609.6,2.7,4.5
WTF,expenditure,FY27,184027816.8,2.7,4.75
WTF,expenditure,FY27,184467024,2.7,5
WTF,expenditure,FY27,184906231.2,2.7,5.25
WTF,expenditure,FY27,179196537.6,2.8,2
WTF,expenditure,FY27,179635744.79999998,2.8,2.25
WTF,expenditure,FY27,180074951.99999997,2.8,2.5
WTF,expenditure,FY27,180514159.20000002,2.8,2.75
WTF,expenditure,FY27,180953366.4,2.8,3
WTF,expenditure,FY27,181392573.6,2.8,3.25
WTF,expenditure,FY27,181831780.79999998,2.8,3.5
WTF,expenditure,FY27,182270988.00000003,2.8,3.75
WTF,expenditure,FY27,182710195.20000002,2.8,4
WTF,expenditure,FY27,183149402.4,2.8,4.25
WTF,expenditure,FY27,183588609.6,2.8,4.5
WTF,expenditure,FY27,184027816.8,2.8,4.75
WTF,expenditure,FY27,184467024,2.8,5
WTF,expenditure,FY27,184906231.2,2.8,5.25
WTF,expenditure,FY27,179196537.6,2.9,2
WTF,expenditure,FY27,179635744.79999998,2.9,2.25
WTF,expenditure,FY27,180074951.99999997,2.9,2.5
WTF,expenditure,FY27,180514159.20000002,2.9,2.75
WTF,expenditure,FY27,180953366.4,2.9,3
WTF,expenditure,FY27,181392573.6,2.9,3.25
WTF,expenditure,FY27,181831780.79999998,2.9,3.5
WTF,expenditure,FY27,182270988.00000003,2.9,3.75
WTF,expenditure,FY27,182710195.20000002,2.9,4
WTF,expenditure,FY27,183149402.4,2.9,4.25
WTF,expenditure,FY27,183588609.6,2.9,4.5
WTF,expenditure,FY27,184027816.8,2.9,4.75
WTF,expenditure,FY27,184467024,2.9,5
WTF,expenditure,FY27,184906231.2,2.9,5.25
WTF,expenditure,FY27,179196537.6,3,2
WTF,expenditure,FY27,179635744.79999998,3,2.25
WTF,expenditure,FY27,180074951.99999997,3,2.5
WTF,expenditure,FY27,180514159.20000002,3,2.75
WTF,expenditure,FY27,180953366.4,3,3
WTF,expenditure,FY27,181392573.6,3,3.25
WTF,expenditure,FY27,181831780.79999998,3,3.5
WTF,expenditure,FY27,182270988.00000003,3,3.75
WTF,expenditure,FY27,182710195.20000002,3,4
WTF,expenditure,FY27,183149402.4,3,4.25
WTF,expenditure,FY27,183588609.6,3,4.5
WTF,expenditure,FY27,184027816.8,3,4.75
WTF,expenditure,FY27,184467024,3,5
WTF,expenditure,FY27,184906231.2,3,5.25
WTF,expenditure,FY28,182780468.352,2,2
WTF,expenditure,FY28,183677549.05799997,2,2.25
WTF,expenditure,FY28,184576825.79999995,2,2.5
WTF,expenditure,FY28,185478298.57800004,2,2.75
WTF,expenditure,FY28,186381967.39200002,2,3
WTF,expenditure,FY28,187287832.24199998,2,3.25
WTF,expenditure,FY28,188195893.12799996,2,3.5
WTF,expenditure,FY28,189106150.05000004,2,3.75
WTF,expenditure,FY28,190018603.00800002,2,4
WTF,expenditure,FY28,190933252.002,2,4.25
WTF,expenditure,FY28,191850097.03199998,2,4.5
WTF,expenditure,FY28,192769138.09800002,2,4.75
WTF,expenditure,FY28,193690375.20000002,2,5
WTF,expenditure,FY28,194613808.338,2,5.25
WTF,expenditure,FY28,182780468.352,2.1,2
WTF,expenditure,FY28,183677549.05799997,2.1,2.25
WTF,expenditure,FY28,184576825.79999995,2.1,2.5
WTF,expenditure,FY28,185478298.57800004,2.1,2.75
WTF,expenditure,FY28,186381967.39200002,2.1,3
WTF,expenditure,FY28,187287832.24199998,2.1,3.25
WTF,expenditure,FY28,188195893.12799996,2.1,3.5
WTF,expenditure,FY28,189106150.05000004,2.1,3.75
WTF,expenditure,FY28,190018603.00800002,2.1,4
WTF,expenditure,FY28,190933252.002,2.1,4.25
WTF,expenditure,FY28,191850097.03199998,2.1,4.5
WTF,expenditure,FY28,192769138.09800002,2.1,4.75
WTF,expenditure,FY28,193690375.20000002,2.1,5
WTF,expenditure,FY28,194613808.338,2.1,5.25
WTF,expenditure,FY28,182780468.352,2.2,2
WTF,expenditure,FY28,183677549.05799997,2.2,2.25
WTF,expenditure,FY28,184576825.79999995,2.2,2.5
WTF,expenditure,FY28,185478298.57800004,2.2,2.75
WTF,expenditure,FY28,186381967.39200002,2.2,3
WTF,expenditure,FY28,187287832.24199998,2.2,3.25
WTF,expenditure,FY28,188195893.12799996,2.2,3.5
WTF,expenditure,FY28,189106150.05000004,2.2,3.75
WTF,expenditure,FY28,190018603.00800002,2.2,4
WTF,expenditure,FY28,190933252.002,2.2,4.25
WTF,expenditure,FY28,191850097.03199998,2.2,4.5
WTF,expenditure,FY28,192769138.09800002,2.2,4.75
WTF,expenditure,FY28,193690375.20000002,2.2,5
WTF,expenditure,FY28,194613808.338,2.2,5.25
WTF,expenditure,FY28,182780468.352,2.3,2
WTF,expenditure,FY28,183677549.05799997,2.3,2.25
WTF,expenditure,FY28,184576825.79999995,2.3,2.5
WTF,expenditure,FY28,185478298.57800004,2.3,2.75
WTF,expenditure,FY28,186381967.39200002,2.3,3
WTF,expenditure,FY28,187287832.24199998,2.3,3.25
WTF,expenditure,FY28,188195893.12799996,2.3,3.5
WTF,expenditure,FY28,189106150.05000004,2.3,3.75
WTF,expenditure,FY28,190018603.00800002,2.3,4
WTF,expenditure,FY28,190933252.002,2.3,4.25
WTF,expenditure,FY28,191850097.03199998,2.3,4.5
WTF,expenditure,FY28,192769138.09800002,2.3,4.75
WTF,expenditure,FY28,193690375.20000002,2.3,5
WTF,expenditure,FY28,194613808.338,2.3,5.25
WTF,expenditure,FY28,182780468.352,2.4,2
WTF,expenditure,FY28,183677549.05799997,2.4,2.25
WTF,expenditure,FY28,184576825.79999995,2.4,2.5
WTF,expenditure,FY28,185478298.57800004,2.4,2.75
WTF,expenditure,FY28,186381967.39200002,2.4,3
WTF,expenditure,FY28,187287832.24199998,2.4,3.25
WTF,expenditure,FY28,188195893.12799996,2.4,3.5
WTF,expenditure,FY28,189106150.05000004,2.4,3.75
WTF,expenditure,FY28,190018603.00800002,2.4,4
WTF,expenditure,FY28,190933252.002,2.4,4.25
WTF,expenditure,FY28,191850097.03199998,2.4,4.5
WTF,expenditure,FY28,192769138.09800002,2.4,4.75
WTF,expenditure,FY28,193690375.20000002,2.4,5
WTF,expenditure,FY28,194613808.338,2.4,5.25
WTF,expenditure,FY28,182780468.352,2.5,2
WTF,expenditure,FY28,183677549.05799997,2.5,2.25
WTF,expenditure,FY28,184576825.79999995,2.5,2.5
WTF,expenditure,FY28,185478298.57800004,2.5,2.75
WTF,expenditure,FY28,186381967.39200002,2.5,3
WTF,expenditure,FY28,187287832.24199998,2.5,3.25
WTF,expenditure,FY28,188195893.12799996,2.5,3.5
WTF,expenditure,FY28,189106150.05000004,2.5,3.75
WTF,expenditure,FY28,190018603.00800002,2.5,4
WTF,expenditure,FY28,190933252.002,2.5,4.25
WTF,expenditure,FY28,191850097.03199998,2.5,4.5
WTF,expenditure,FY28,192769138.09800002,2.5,4.75
WTF,expenditure,FY28,193690375.20000002,2.5,5
WTF,expenditure,FY28,194613808.338,2.5,5.25
WTF,expenditure,FY28,182780468.352,2.6,2
WTF,expenditure,FY28,183677549.05799997,2.6,2.25
WTF,expenditure,FY28,184576825.79999995,2.6,2.5
WTF,expenditure,FY28,185478298.57800004,2.6,2.75
WTF,expenditure,FY28,186381967.39200002,2.6,3
WTF,expenditure,FY28,187287832.24199998,2.6,3.25
WTF,expenditure,FY28,188195893.12799996,2.6,3.5
WTF,expenditure,FY28,189106150.05000004,2.6,3.75
WTF,expenditure,FY28,190018603.00800002,2.6,4
WTF,expenditure,FY28,190933252.002,2.6,4.25
WTF,expenditure,FY28,191850097.03199998,2.6,4.5
WTF,expenditure,FY28,192769138.09800002,2.6,4.75
WTF,expenditure,FY28,193690375.20000002,2.6,5
WTF,expenditure,FY28,194613808.338,2.6,5.25
WTF,expenditure,FY28,182780468.352,2.7,2
WTF,expenditure,FY28,183677549.05799997,2.7,2.25
WTF,expenditure,FY28,184576825.79999995,2.7,2.5
WTF,expenditure,FY28,185478298.57800004,2.7,2.75
WTF,expenditure,FY28,186381967.39200002,2.7,3
WTF,expenditure,FY28,187287832.24199998,2.7,3.25
WTF,expenditure,FY28,188195893.12799996,2.7,3.5
WTF,expenditure,FY28,189106150.05000004,2.7,3.75
WTF,expenditure,FY28,190018603.00800002,2.7,4
WTF,expenditure,FY28,190933252.002,2.7,4.25
WTF,expenditure,FY28,191850097.03199998,2.7,4.5
WTF,expenditure,FY28,192769138.09800002,2.7,4.75
WTF,expenditure,FY28,193690375.20000002,2.7,5
WTF,expenditure,FY28,194613808.338,2.7,5.25
WTF,expenditure,FY28,182780468.352,2.8,2
WTF,expenditure,FY28,183677549.05799997,2.8,2.25
WTF,expenditure,FY28,184576825.79999995,2.8,2.5
WTF,expenditure,FY28,185478298.57800004,2.8,2.75
WTF,expenditure,FY28,186381967.39200002,2.8,3
WTF,expenditure,FY28,187287832.24199998,2.8,3.25
WTF,expenditure,FY28,188195893.12799996,2.8,3.5
WTF,expenditure,FY28,189106150.05000004,2.8,3.75
WTF,expenditure,FY28,190018603.00800002,2.8,4
WTF,expenditure,FY28,190933252.002,2.8,4.25
WTF,expenditure,FY28,191850097.03199998,2.8,4.5
WTF,expenditure,FY28,192769138.09800002,2.8,4.75
WTF,expenditure,FY28,193690375.20000002,2.8,5
WTF,expenditure,FY28,194613808.338,2.8,5.25
WTF,expenditure,FY28,182780468.352,2.9,2
WTF,expenditure,FY28,183677549.05799997,2.9,2.25
WTF,expenditure,FY28,184576825.79999995,2.9,2.5
WTF,expenditure,FY28,185478298.57800004,2.9,2.75
WTF,expenditure,FY28,186381967.39200002,2.9,3
WTF,expenditure,FY28,187287832.24199998,2.9,3.25
WTF,expenditure,FY28,188195893.12799996,2.9,3.5
WTF,expenditure,FY28,189106150.05000004,2.9,3.75
WTF,expenditure,FY28,190018603.00800002,2.9,4
WTF,expenditure,FY28,190933252.002,2.9,4.25
WTF,expenditure,FY28,191850097.03199998,2.9,4.5
WTF,expenditure,FY28,192769138.09800002,2.9,4.75
WTF,expenditure,FY28,193690375.20000002,2.9,5
WTF,expenditure,FY28,194613808.338,2.9,5.25
WTF,expenditure,FY28,182780468.352,3,2
WTF,expenditure,FY28,183677549.05799997,3,2.25
WTF,expenditure,FY28,184576825.79999995,3,2.5
WTF,expenditure,FY28,185478298.57800004,3,2.75
WTF,expenditure,FY28,186381967.39200002,3,3
WTF,expenditure,FY28,187287832.24199998,3,3.25
WTF,expenditure,FY28,188195893.12799996,3,3.5
WTF,expenditure,FY28,189106150.05000004,3,3.75
WTF,expenditure,FY28,190018603.00800002,3,4
WTF,expenditure,FY28,190933252.002,3,4.25
WTF,expenditure,FY28,191850097.03199998,3,4.5
WTF,expenditure,FY28,192769138.09800002,3,4.75
WTF,expenditure,FY28,193690375.20000002,3,5
WTF,expenditure,FY28,194613808.338,3,5.25
WTF,expenditure,FY29,186436077.71904,2,2
WTF,expenditure,FY29,187810293.91180497,2,2.25
WTF,expenditure,FY29,189191246.44499993,2,2.5
WTF,expenditure,FY29,190578951.78889504,2,2.75
WTF,expenditure,FY29,191973426.41376004,2,3
WTF,expenditure,FY29,193374686.789865,2,3.25
WTF,expenditure,FY29,194782749.38747993,2,3.5
WTF,expenditure,FY29,196197630.67687505,2,3.75
WTF,expenditure,FY29,197619347.12832004,2,4
WTF,expenditure,FY29,199047915.212085,2,4.25
WTF,expenditure,FY29,200483351.39843997,2,4.5
WTF,expenditure,FY29,201925672.15765503,2,4.75
WTF,expenditure,FY29,203374893.96000004,2,5
WTF,expenditure,FY29,204831033.275745,2,5.25
WTF,expenditure,FY29,186436077.71904,2.1,2
WTF,expenditure,FY29,187810293.91180497,2.1,2.25
WTF,expenditure,FY29,189191246.44499993,2.1,2.5
WTF,expenditure,FY29,190578951.78889504,2.1,2.75
WTF,expenditure,FY29,191973426.41376004,2.1,3
WTF,expenditure,FY29,193374686.789865,2.1,3.25
WTF,expenditure,FY29,194782749.38747993,2.1,3.5
WTF,expenditure,FY29,196197630.67687505,2.1,3.75
WTF,expenditure,FY29,197619347.12832004,2.1,4
WTF,expenditure,FY29,199047915.212085,2.1,4.25
WTF,expenditure,FY29,200483351.39843997,2.1,4.5
WTF,expenditure,FY29,201925672.15765503,2.1,4.75
WTF,expenditure,FY29,203374893.96000004,2.1,5
WTF,expenditure,FY29,204831033.275745,2.1,5.25
WTF,expenditure,FY29,186436077.71904,2.2,2
WTF,expenditure,FY29,187810293.91180497,2.2,2.25
WTF,expenditure,FY29,189191246.44499993,2.2,2.5
WTF,expenditure,FY29,190578951.78889504,2.2,2.75
WTF,expenditure,FY29,191973426.41376004,2.2,3
WTF,expenditure,FY29,193374686.789865,2.2,3.25
WTF,expenditure,FY29,194782749.38747993,2.2,3.5
WTF,expenditure,FY29,196197630.67687505,2.2,3.75
WTF,expenditure,FY29,197619347.12832004,2.2,4
WTF,expenditure,FY29,199047915.212085,2.2,4.25
WTF,expenditure,FY29,200483351.39843997,2.2,4.5
WTF,expenditure,FY29,201925672.15765503,2.2,4.75
WTF,expenditure,FY29,203374893.96000004,2.2,5
WTF,expenditure,FY29,204831033.275745,2.2,5.25
WTF,expenditure,FY29,186436077.71904,2.3,2
WTF,expenditure,FY29,187810293.91180497,2.3,2.25
WTF,expenditure,FY29,189191246.44499993,2.3,2.5
WTF,expenditure,FY29,190578951.78889504,2.3,2.75
WTF,expenditure,FY29,191973426.41376004,2.3,3
WTF,expenditure,FY29,193374686.789865,2.3,3.25
WTF,expenditure,FY29,194782749.38747993,2.3,3.5
WTF,expenditure,FY29,196197630.67687505,2.3,3.75
WTF,expenditure,FY29,197619347.12832004,2.3,4
WTF,expenditure,FY29,199047915.212085,2.3,4.25
WTF,expenditure,FY29,200483351.39843997,2.3,4.5
WTF,expenditure,FY29,201925672.15765503,2.3,4.75
WTF,expenditure,FY29,203374893.96000004,2.3,5
WTF,expenditure,FY29,204831033.275745,2.3,5.25
WTF,expenditure,FY29,186436077.71904,2.4,2
WTF,expenditure,FY29,187810293.91180497,2.4,2.25
WTF,expenditure,FY29,189191246.44499993,2.4,2.5
WTF,expenditure,FY29,190578951.78889504,2.4,2.75
WTF,expenditure,FY29,191973426.41376004,2.4,3
WTF,expenditure,FY29,193374686.789865,2.4,3.25
WTF,expenditure,FY29,194782749.38747993,2.4,3.5
WTF,expenditure,FY29,196197630.67687505,2.4,3.75
WTF,expenditure,FY29,197619347.12832004,2.4,4
WTF,expenditure,FY29,199047915.212085,2.4,4.25
WTF,expenditure,FY29,200483351.39843997,2.4,4.5
WTF,expenditure,FY29,201925672.15765503,2.4,4.75
WTF,expenditure,FY29,203374893.96000004,2.4,5
WTF,expenditure,FY29,204831033.275745,2.4,5.25
WTF,expenditure,FY29,186436077.71904,2.5,2
WTF,expenditure,FY29,187810293.91180497,2.5,2.25
WTF,expenditure,FY29,189191246.44499993,2.5,2.5
WTF,expenditure,FY29,190578951.78889504,2.5,2.75
WTF,expenditure,FY29,191973426.41376004,2.5,3
WTF,expenditure,FY29,193374686.789865,2.5,3.25
WTF,expenditure,FY29,194782749.38747993,2.5,3.5
WTF,expenditure,FY29,196197630.67687505,2.5,3.75
WTF,expenditure,FY29,197619347.12832004,2.5,4
WTF,expenditure,FY29,199047915.212085,2.5,4.25
WTF,expenditure,FY29,200483351.39843997,2.5,4.5
WTF,expenditure,FY29,201925672.15765503,2.5,4.75
WTF,expenditure,FY29,203374893.96000004,2.5,5
WTF,expenditure,FY29,204831033.275745,2.5,5.25
WTF,expenditure,FY29,186436077.71904,2.6,2
WTF,expenditure,FY29,187810293.91180497,2.6,2.25
WTF,expenditure,FY29,189191246.44499993,2.6,2.5
WTF,expenditure,FY29,190578951.78889504,2.6,2.75
WTF,expenditure,FY29,191973426.41376004,2.6,3
WTF,expenditure,FY29,193374686.789865,2.6,3.25
WTF,expenditure,FY29,194782749.38747993,2.6,3.5
WTF,expenditure,FY29,196197630.67687505,2.6,3.75
WTF,expenditure,FY29,197619347.12832004,2.6,4
WTF,expenditure,FY29,199047915.212085,2.6,4.25
WTF,expenditure,FY29,200483351.39843997,2.6,4.5
WTF,expenditure,FY29,201925672.15765503,2.6,4.75
WTF,expenditure,FY29,203374893.96000004,2.6,5
WTF,expenditure,FY29,204831033.275745,2.6,5.25
WTF,expenditure,FY29,186436077.71904,2.7,2
WTF,expenditure,FY29,187810293.91180497,2.7,2.25
WTF,expenditure,FY29,189191246.44499993,2.7,2.5
WTF,expenditure,FY29,190578951.78889504,2.7,2.75
WTF,expenditure,FY29,191973426.41376004,2.7,3
WTF,expenditure,FY29,193374686.789865,2.7,3.25
WTF,expenditure,FY29,194782749.38747993,2.7,3.5
WTF,expenditure,FY29,196197630.67687505,2.7,3.75
WTF,expenditure,FY29,197619347.12832004,2.7,4
WTF,expenditure,FY29,199047915.212085,2.7,4.25
WTF,expenditure,FY29,200483351.39843997,2.7,4.5
WTF,expenditure,FY29,201925672.15765503,2.7,4.75
WTF,expenditure,FY29,203374893.96000004,2.7,5
WTF,expenditure,FY29,204831033.275745,2.7,5.25
WTF,expenditure,FY29,186436077.71904,2.8,2
WTF,expenditure,FY29,187810293.91180497,2.8,2.25
WTF,expenditure,FY29,189191246.44499993,2.8,2.5
WTF,expenditure,FY29,190578951.78889504,2.8,2.75
WTF,expenditure,FY29,191973426.41376004,2.8,3
WTF,expenditure,FY29,193374686.789865,2.8,3.25
WTF,expenditure,FY29,194782749.38747993,2.8,3.5
WTF,expenditure,FY29,196197630.67687505,2.8,3.75
WTF,expenditure,FY29,197619347.12832004,2.8,4
WTF,expenditure,FY29,199047915.212085,2.8,4.25
WTF,expenditure,FY29,200483351.39843997,2.8,4.5
WTF,expenditure,FY29,201925672.15765503,2.8,4.75
WTF,expenditure,FY29,203374893.96000004,2.8,5
WTF,expenditure,FY29,204831033.275745,2.8,5.25
WTF,expenditure,FY29,186436077.71904,2.9,2
WTF,expenditure,FY29,187810293.91180497,2.9,2.25
WTF,expenditure,FY29,189191246.44499993,2.9,2.5
WTF,expenditure,FY29,190578951.78889504,2.9,2.75
WTF,expenditure,FY29,191973426.41376004,2.9,3
WTF,expenditure,FY29,193374686.789865,2.9,3.25
WTF,expenditure,FY29,194782749.38747993,2.9,3.5
WTF,expenditure,FY29,196197630.67687505,2.9,3.75
WTF,expenditure,FY29,197619347.12832004,2.9,4
WTF,expenditure,FY29,199047915.212085,2.9,4.25
WTF,expenditure,FY29,200483351.39843997,2.9,4.5
WTF,expenditure,FY29,201925672.15765503,2.9,4.75
WTF,expenditure,FY29,203374893.96000004,2.9,5
WTF,expenditure,FY29,204831033.275745,2.9,5.25
WTF,expenditure,FY29,186436077.71904,3,2
WTF,expenditure,FY29,187810293.91180497,3,2.25
WTF,expenditure,FY29,189191246.44499993,3,2.5
WTF,expenditure,FY29,190578951.78889504,3,2.75
WTF,expenditure,FY29,191973426.41376004,3,3
WTF,expenditure,FY29,193374686.789865,3,3.25
WTF,expenditure,FY29,194782749.38747993,3,3.5
WTF,expenditure,FY29,196197630.67687505,3,3.75
WTF,expenditure,FY29,197619347.12832004,3,4
WTF,expenditure,FY29,199047915.212085,3,4.25
WTF,expenditure,FY29,200483351.39843997,3,4.5
WTF,expenditure,FY29,201925672.15765503,3,4.75
WTF,expenditure,FY29,203374893.96000004,3,5
WTF,expenditure,FY29,204831033.275745,3,5.25
WTF,expenditure,FY30,190164799.2734208,2,2
WTF,expenditure,FY30,192036025.52482057,2,2.25
WTF,expenditure,FY30,193921027.6061249,2,2.5
WTF,expenditure,FY30,195819872.96308967,2,2.75
WTF,expenditure,FY30,197732629.20617285,2,3
WTF,expenditure,FY30,199659364.1105356,2,3.25
WTF,expenditure,FY30,201600145.61604172,2,3.5
WTF,expenditure,FY30,203555041.8272579,2,3.75
WTF,expenditure,FY30,205524121.01345286,2,4
WTF,expenditure,FY30,207507451.60859862,2,4.25
WTF,expenditure,FY30,209505102.21136975,2,4.5
WTF,expenditure,FY30,211517141.58514366,2,4.75
WTF,expenditure,FY30,213543638.65800005,2,5
WTF,expenditure,FY30,215584662.52272162,2,5.25
WTF,expenditure,FY30,190164799.2734208,2.1,2
WTF,expenditure,FY30,192036025.52482057,2.1,2.25
WTF,expenditure,FY30,193921027.6061249,2.1,2.5
WTF,expenditure,FY30,195819872.96308967,2.1,2.75
WTF,expenditure,FY30,197732629.20617285,2.1,3
WTF,expenditure,FY30,199659364.1105356,2.1,3.25
WTF,expenditure,FY30,201600145.61604172,2.1,3.5
WTF,expenditure,FY30,203555041.8272579,2.1,3.75
WTF,expenditure,FY30,205524121.01345286,2.1,4
WTF,expenditure,FY30,207507451.60859862,2.1,4.25
WTF,expenditure,FY30,209505102.21136975,2.1,4.5
WTF,expenditure,FY30,211517141.58514366,2.1,4.75
WTF,expenditure,FY30,213543638.65800005,2.1,5
WTF,expenditure,FY30,215584662.52272162,2.1,5.25
WTF,expenditure,FY30,190164799.2734208,2.2,2
WTF,expenditure,FY30,192036025.52482057,2.2,2.25
WTF,expenditure,FY30,193921027.6061249,2.2,2.5
WTF,expenditure,FY30,195819872.96308967,2.2,2.75
WTF,expenditure,FY30,197732629.20617285,2.2,3
WTF,expenditure,FY30,199659364.1105356,2.2,3.25
WTF,expenditure,FY30,201600145.61604172,2.2,3.5
WTF,expenditure,FY30,203555041.8272579,2.2,3.75
WTF,expenditure,FY30,205524121.01345286,2.2,4
WTF,expenditure,FY30,207507451.60859862,2.2,4.25
WTF,expenditure,FY30,209505102.21136975,2.2,4.5
WTF,expenditure,FY30,211517141.58514366,2.2,4.75
WTF,expenditure,FY30,213543638.65800005,2.2,5
WTF,expenditure,FY30,215584662.52272162,2.2,5.25
WTF,expenditure,FY30,190164799.2734208,2.3,2
WTF,expenditure,FY30,192036025.52482057,2.3,2.25
WTF,expenditure,FY30,193921027.6061249,2.3,2.5
WTF,expenditure,FY30,195819872.96308967,2.3,2.75
WTF,expenditure,FY30,197732629.20617285,2.3,3
WTF,expenditure,FY30,199659364.1105356,2.3,3.25
WTF,expenditure,FY30,201600145.61604172,2.3,3.5
WTF,expenditure,FY30,203555041.8272579,2.3,3.75
WTF,expenditure,FY30,205524121.01345286,2.3,4
WTF,expenditure,FY30,207507451.60859862,2.3,4.25
WTF,expenditure,FY30,209505102.21136975,2.3,4.5
WTF,expenditure,FY30,211517141.58514366,2.3,4.75
WTF,expenditure,FY30,213543638.65800005,2.3,5
WTF,expenditure,FY30,215584662.52272162,2.3,5.25
WTF,expenditure,FY30,190164799.2734208,2.4,2
WTF,expenditure,FY30,192036025.52482057,2.4,2.25
WTF,expenditure,FY30,193921027.6061249,2.4,2.5
WTF,expenditure,FY30,195819872.96308967,2.4,2.75
WTF,expenditure,FY30,197732629.20617285,2.4,3
WTF,expenditure,FY30,199659364.1105356,2.4,3.25
WTF,expenditure,FY30,201600145.61604172,2.4,3.5
WTF,expenditure,FY30,203555041.8272579,2.4,3.75
WTF,expenditure,FY30,205524121.01345286,2.4,4
WTF,expenditure,FY30,207507451.60859862,2.4,4.25
WTF,expenditure,FY30,209505102.21136975,2.4,4.5
WTF,expenditure,FY30,211517141.58514366,2.4,4.75
WTF,expenditure,FY30,213543638.65800005,2.4,5
WTF,expenditure,FY30,215584662.52272162,2.4,5.25
WTF,expenditure,FY30,190164799.2734208,2.5,2
WTF,expenditure,FY30,192036025.52482057,2.5,2.25
WTF,expenditure,FY30,193921027.6061249,2.5,2.5
WTF,expenditure,FY30,195819872.96308967,2.5,2.75
WTF,expenditure,FY30,197732629.20617285,2.5,3
WTF,expenditure,FY30,199659364.1105356,2.5,3.25
WTF,expenditure,FY30,201600145.61604172,2.5,3.5
WTF,expenditure,FY30,203555041.8272579,2.5,3.75
WTF,expenditure,FY30,205524121.01345286,2.5,4
WTF,expenditure,FY30,207507451.60859862,2.5,4.25
WTF,expenditure,FY30,209505102.21136975,2.5,4.5
WTF,expenditure,FY30,211517141.58514366,2.5,4.75
WTF,expenditure,FY30,213543638.65800005,2.5,5
WTF,expenditure,FY30,215584662.52272162,2.5,5.25
WTF,expenditure,FY30,190164799.2734208,2.6,2
WTF,expenditure,FY30,192036025.52482057,2.6,2.25
WTF,expenditure,FY30,193921027.6061249,2.6,2.5
WTF,expenditure,FY30,195819872.96308967,2.6,2.75
WTF,expenditure,FY30,197732629.20617285,2.6,3
WTF,expenditure,FY30,199659364.1105356,2.6,3.25
WTF,expenditure,FY30,201600145.61604172,2.6,3.5
WTF,expenditure,FY30,203555041.8272579,2.6,3.75
WTF,expenditure,FY30,205524121.01345286,2.6,4
WTF,expenditure,FY30,207507451.60859862,2.6,4.25
